PipelineID,FilingID,Effective Start,Effective End,Receipt Point,Delivery Point,Service,Product,Original Toll Value,Original Toll Unit,Converted Toll Value,Converted Toll Unit
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,7.8828,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,7.6435,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,UNCOMMITTED,heavy crude,10.9109,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",heavy crude,8.3234,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",heavy crude,8.1386,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",heavy crude,7.5768,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.3086,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.9318,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",heavy crude,7.0939,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,7.5728,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,7.3334,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,UNCOMMITTED,heavy crude,10.2641,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",heavy crude,8.2312,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",heavy crude,8.0463,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",heavy crude,7.4856,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.2175,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.8396,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",heavy crude,7.0028,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,7.4804,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,7.2411,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,UNCOMMITTED,heavy crude,9.8372,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",heavy crude,7.7527,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",heavy crude,7.5676,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",heavy crude,7.0137,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,6.7454,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.3611,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",heavy crude,6.5308,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,7.0019,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,6.7626,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,UNCOMMITTED,heavy crude,9.0612,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",light crude,6.4801,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",light crude,6.2976,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",light crude,5.847,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,5.5787,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.0938,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",light crude,5.3641,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",light crude,5.7718,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",light crude,5.5036,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,UNCOMMITTED,light crude,8.0128,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",light crude,7.3462,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",light crude,7.1637,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",light crude,6.713,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.4448,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.9598,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",light crude,6.2301,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",light crude,6.6378,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",light crude,6.3697,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,UNCOMMITTED,light crude,10.1142,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",light crude,7.0939,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",light crude,6.9114,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",light crude,6.4608,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.1924,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.7076,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",light crude,5.978,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",light crude,6.3858,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",light crude,6.1174,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,UNCOMMITTED,light crude,9.5238,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",light crude,6.9812,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",light crude,6.7988,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",light crude,6.3481,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.0799,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.5951,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",light crude,5.8653,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",light crude,6.2731,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",light crude,6.0047,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Kerrobert, Saskatchewan",various terminals/refineries in Texas,UNCOMMITTED,light crude,9.1536,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",light crude,6.7561,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",light crude,6.5737,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",light crude,6.123,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,5.8547,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",light crude,6.3699,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",light crude,5.64,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",light crude,6.0477,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",light crude,5.7795,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Regina, Saskatchewan",various terminals/refineries in Texas,UNCOMMITTED,light crude,8.4913,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",medium crude,6.9845,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",medium crude,6.7995,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",medium crude,6.4335,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",medium crude,6.1653,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",medium crude,6.5928,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",medium crude,5.9506,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",medium crude,6.2447,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",medium crude,5.9945,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Cromer, Manitoba",various terminals/refineries in Texas,UNCOMMITTED,medium crude,8.19,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",medium crude,8.1394,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",medium crude,7.9514,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",medium crude,7.4703,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",medium crude,7.202,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",medium crude,7.7446,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",medium crude,6.9874,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",medium crude,7.3855,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",medium crude,7.1462,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Edmonton, Alberta",various terminals/refineries in Texas,UNCOMMITTED,medium crude,10.4037,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",medium crude,7.8616,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",medium crude,7.6767,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",medium crude,7.1982,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",medium crude,6.93,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",medium crude,7.4699,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",medium crude,6.7153,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",medium crude,7.1109,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",medium crude,6.8715,US$ per barrel,,
EnbridgeFSP,Tariff 495,2022-03-01,2022-06-30,"Hardisty, Alberta",various terminals/refineries in Texas,UNCOMMITTED,medium crude,9.7928,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",heavy crude,7.7116,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",heavy crude,7.5161,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",heavy crude,6.9363,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,6.6525,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.2971,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",heavy crude,6.4253,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,6.9288,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,6.6639,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Cromer, Manitoba",various terminals/refineries in Texas,UNCOMMITTED,heavy crude,8.8782,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",heavy crude,9.1341,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",heavy crude,8.9382,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",heavy crude,8.3395,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,8.0556,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,8.7196,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",heavy crude,7.8284,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,8.3396,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,8.0863,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Edmonton, Alberta",various terminals/refineries in Texas,UNCOMMITTED,heavy crude,11.2598,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 49,999 or less",heavy crude,8.8061,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 10 Years, 50,000 – 99,999",heavy crude,8.6106,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 10 Years, 99,999 or less",heavy crude,8.0161,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,7.7323,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 49,999 or less",heavy crude,8.3917,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"1st OPEN SEASON, COMMITTED, 15 Years, 50,000 +",heavy crude,7.5051,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 15 Years, 50,000 – 99,999",heavy crude,8.0118,US$ per barrel,,
EnbridgeFSP,Tariff 504,2022-07-01,2022-12-31,"Hardisty, Alberta",various terminals/refineries in Texas,"2nd OPEN SEASON, COMMITTED, 20 Years, 50,000 – 99,999",heavy crude,7.7585,US$ per barrel,,
