Date,Pipeline Name,KeyPointID,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d)
2010-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2010-01-01,Westcoast,KP0024,west,intracanada,2974.0,198.3374
2010-02-01,Westcoast,KP0024,east,intracanada,2974.0,160.5995
2010-02-01,Westcoast,KP0024,west,intracanada,2974.0,32.7401
2010-03-01,Westcoast,KP0024,east,intracanada,2974.0,328.7967
2010-03-01,Westcoast,KP0024,west,intracanada,2974.0,612.2644
2010-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0164
2010-04-01,Westcoast,KP0024,west,intracanada,2974.0,839.7184
2010-05-01,Westcoast,KP0024,east,intracanada,2974.0,1068.8886
2010-05-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2010-06-01,Westcoast,KP0024,east,intracanada,2974.0,1781.3272
2010-06-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2010-07-01,Westcoast,KP0024,east,intracanada,2974.0,864.035
2010-07-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2010-08-01,Westcoast,KP0024,east,intracanada,2974.0,1724.8481
2010-08-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2010-09-01,Westcoast,KP0024,east,intracanada,2974.0,846.3078
2010-09-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2010-10-01,Westcoast,KP0024,east,intracanada,2974.0,813.4808
2010-10-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2010-11-01,Westcoast,KP0024,east,intracanada,2974.0,419.9225
2010-11-01,Westcoast,KP0024,west,intracanada,2974.0,772.7092
2010-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2010-12-01,Westcoast,KP0024,west,intracanada,2974.0,1052.7191
2011-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2011-01-01,Westcoast,KP0024,west,intracanada,2974.0,504.4143
2011-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2011-02-01,Westcoast,KP0024,west,intracanada,2974.0,242.673
2011-03-01,Westcoast,KP0024,east,intracanada,2974.0,682.9466
2011-03-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-04-01,Westcoast,KP0024,east,intracanada,2974.0,538.1092
2011-04-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-05-01,Westcoast,KP0024,east,intracanada,2974.0,629.8296
2011-05-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-06-01,Westcoast,KP0024,east,intracanada,2974.0,1342.9094
2011-06-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-07-01,Westcoast,KP0024,east,intracanada,2974.0,1820.3045
2011-07-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-08-01,Westcoast,KP0024,east,intracanada,2974.0,1632.6638
2011-08-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-09-01,Westcoast,KP0024,east,intracanada,2974.0,1692.5441
2011-09-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-10-01,Westcoast,KP0024,east,intracanada,2974.0,1353.1539
2011-10-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2011-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2011-11-01,Westcoast,KP0024,west,intracanada,2974.0,1400.6422
2011-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2011-12-01,Westcoast,KP0024,west,intracanada,2974.0,1363.9984
2012-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2012-01-01,Westcoast,KP0024,west,intracanada,2974.0,1431.3777
2012-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2012-02-01,Westcoast,KP0024,west,intracanada,2974.0,1247.3077
2012-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2012-03-01,Westcoast,KP0024,west,intracanada,2974.0,966.9193
2012-04-01,Westcoast,KP0024,east,intracanada,2974.0,804.4332
2012-04-01,Westcoast,KP0024,west,intracanada,2974.0,86.4278
2012-05-01,Westcoast,KP0024,east,intracanada,2974.0,273.3451
2012-05-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2012-06-01,Westcoast,KP0024,east,intracanada,2974.0,257.5958
2012-06-01,Westcoast,KP0024,west,intracanada,2974.0,326.0848
2012-07-01,Westcoast,KP0024,east,intracanada,2974.0,229.1352
2012-07-01,Westcoast,KP0024,west,intracanada,2974.0,203.0691
2012-08-01,Westcoast,KP0024,east,intracanada,2974.0,72.2411
2012-08-01,Westcoast,KP0024,west,intracanada,2974.0,874.8272
2012-09-01,Westcoast,KP0024,east,intracanada,2974.0,509.9231
2012-09-01,Westcoast,KP0024,west,intracanada,2974.0,373.4113
2012-10-01,Westcoast,KP0024,east,intracanada,2974.0,63.9694
2012-10-01,Westcoast,KP0024,west,intracanada,2974.0,554.0054
2012-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2012-11-01,Westcoast,KP0024,west,intracanada,2974.0,1325.5049
2012-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2012-12-01,Westcoast,KP0024,west,intracanada,2974.0,1261.8617
2013-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2013-01-01,Westcoast,KP0024,west,intracanada,2974.0,1435.1764
2013-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2013-02-01,Westcoast,KP0024,west,intracanada,2974.0,1278.2932
2013-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2013-03-01,Westcoast,KP0024,west,intracanada,2974.0,1230.2135
2013-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2013-04-01,Westcoast,KP0024,west,intracanada,2974.0,377.5295
2013-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2013-05-01,Westcoast,KP0024,west,intracanada,2974.0,1101.3586
2013-06-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2013-06-01,Westcoast,KP0024,west,intracanada,2974.0,1216.6065
2013-07-01,Westcoast,KP0024,east,intracanada,2974.0,252.7493
2013-07-01,Westcoast,KP0024,west,intracanada,2974.0,299.2955
2013-08-01,Westcoast,KP0024,east,intracanada,2974.0,1762.6219
2013-08-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2013-09-01,Westcoast,KP0024,east,intracanada,2974.0,1263.5728
2013-09-01,Westcoast,KP0024,west,intracanada,2974.0,0.0001
2013-10-01,Westcoast,KP0024,east,intracanada,2974.0,2.4925
2013-10-01,Westcoast,KP0024,west,intracanada,2974.0,1158.4197
2013-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0017
2013-11-01,Westcoast,KP0024,west,intracanada,2974.0,1529.7298
2013-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0121
2013-12-01,Westcoast,KP0024,west,intracanada,2974.0,2363.1858
2014-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2014-01-01,Westcoast,KP0024,west,intracanada,2974.0,2845.3289
2014-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0002
2014-02-01,Westcoast,KP0024,west,intracanada,2974.0,2725.9122
2014-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0019
2014-03-01,Westcoast,KP0024,west,intracanada,2974.0,990.0751
2014-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0009
2014-04-01,Westcoast,KP0024,west,intracanada,2974.0,514.5476
2014-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0003
2014-05-01,Westcoast,KP0024,west,intracanada,2974.0,284.1003
2014-06-01,Westcoast,KP0024,east,intracanada,2974.0,815.6778
2014-06-01,Westcoast,KP0024,west,intracanada,2974.0,0.0056
2014-07-01,Westcoast,KP0024,east,intracanada,2974.0,532.4345
2014-07-01,Westcoast,KP0024,west,intracanada,2974.0,0.0006
2014-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.0066
2014-08-01,Westcoast,KP0024,west,intracanada,2974.0,216.257
2014-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2014-09-01,Westcoast,KP0024,west,intracanada,2974.0,716.2055
2014-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2014-10-01,Westcoast,KP0024,west,intracanada,2974.0,1047.5419
2014-11-01,Westcoast,KP0024,east,intracanada,2974.0,165.4773
2014-11-01,Westcoast,KP0024,west,intracanada,2974.0,903.2922
2014-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2014-12-01,Westcoast,KP0024,west,intracanada,2974.0,1794.3383
2015-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2015-01-01,Westcoast,KP0024,west,intracanada,2974.0,1466.4192
2015-02-01,Westcoast,KP0024,east,intracanada,2974.0,296.1286
2015-02-01,Westcoast,KP0024,west,intracanada,2974.0,385.0538
2015-03-01,Westcoast,KP0024,east,intracanada,2974.0,1217.9482
2015-03-01,Westcoast,KP0024,west,intracanada,2974.0,217.5674
2015-04-01,Westcoast,KP0024,east,intracanada,2974.0,949.9855
2015-04-01,Westcoast,KP0024,west,intracanada,2974.0,0.2146
2015-05-01,Westcoast,KP0024,east,intracanada,2974.0,1530.0211
2015-05-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2015-06-01,Westcoast,KP0024,east,intracanada,2974.0,1574.5772
2015-06-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2015-07-01,Westcoast,KP0024,east,intracanada,2974.0,1374.4665
2015-07-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2015-08-01,Westcoast,KP0024,east,intracanada,2974.0,604.5312
2015-08-01,Westcoast,KP0024,west,intracanada,2974.0,816.1061
2015-09-01,Westcoast,KP0024,east,intracanada,2974.0,385.8697
2015-09-01,Westcoast,KP0024,west,intracanada,2974.0,433.7731
2015-10-01,Westcoast,KP0024,east,intracanada,2974.0,1144.1748
2015-10-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2015-11-01,Westcoast,KP0024,east,intracanada,2974.0,489.4697
2015-11-01,Westcoast,KP0024,west,intracanada,2974.0,350.2112
2015-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2015-12-01,Westcoast,KP0024,west,intracanada,2974.0,601.5864
2016-01-01,Westcoast,KP0024,east,intracanada,2974.0,93.8007
2016-01-01,Westcoast,KP0024,west,intracanada,2974.0,106.4031
2016-02-01,Westcoast,KP0024,east,intracanada,2974.0,280.8877
2016-02-01,Westcoast,KP0024,west,intracanada,2974.0,69.5684
2016-03-01,Westcoast,KP0024,east,intracanada,2974.0,144.1843
2016-03-01,Westcoast,KP0024,west,intracanada,2974.0,720.4042
2016-04-01,Westcoast,KP0024,east,intracanada,2974.0,1539.1447
2016-04-01,Westcoast,KP0024,west,intracanada,2974.0,98.9547
2016-05-01,Westcoast,KP0024,east,intracanada,2974.0,1578.7965
2016-05-01,Westcoast,KP0024,west,intracanada,2974.0,40.1559
2016-06-01,Westcoast,KP0024,east,intracanada,2974.0,972.3124
2016-06-01,Westcoast,KP0024,west,intracanada,2974.0,435.4061
2016-07-01,Westcoast,KP0024,east,intracanada,2974.0,614.159
2016-07-01,Westcoast,KP0024,west,intracanada,2974.0,534.1746
2016-08-01,Westcoast,KP0024,east,intracanada,2974.0,77.7214
2016-08-01,Westcoast,KP0024,west,intracanada,2974.0,2023.1488
2016-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2016-09-01,Westcoast,KP0024,west,intracanada,2974.0,2529.7089
2016-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2016-10-01,Westcoast,KP0024,west,intracanada,2974.0,2193.0104
2016-11-01,Westcoast,KP0024,east,intracanada,2974.0,687.001
2016-11-01,Westcoast,KP0024,west,intracanada,2974.0,660.9699
2016-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0012
2016-12-01,Westcoast,KP0024,west,intracanada,2974.0,1654.0669
2017-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2017-01-01,Westcoast,KP0024,west,intracanada,2974.0,1653.4745
2017-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2017-02-01,Westcoast,KP0024,west,intracanada,2974.0,1532.7188
2017-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0087
2017-03-01,Westcoast,KP0024,west,intracanada,2974.0,1502.215
2017-04-01,Westcoast,KP0024,east,intracanada,2974.0,95.3619
2017-04-01,Westcoast,KP0024,west,intracanada,2974.0,1325.9235
2017-05-01,Westcoast,KP0024,east,intracanada,2974.0,182.4936
2017-05-01,Westcoast,KP0024,west,intracanada,2974.0,621.9752
2017-06-01,Westcoast,KP0024,east,intracanada,2974.0,4.9576
2017-06-01,Westcoast,KP0024,west,intracanada,2974.0,721.4295
2017-07-01,Westcoast,KP0024,east,intracanada,2974.0,174.2212
2017-07-01,Westcoast,KP0024,west,intracanada,2974.0,847.5523
2017-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2017-08-01,Westcoast,KP0024,west,intracanada,2974.0,1240.9518
2017-09-01,Westcoast,KP0024,east,intracanada,2974.0,108.9701
2017-09-01,Westcoast,KP0024,west,intracanada,2974.0,1149.515
2017-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2017-10-01,Westcoast,KP0024,west,intracanada,2974.0,1362.7259
2017-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2017-11-01,Westcoast,KP0024,west,intracanada,2974.0,1155.143
2017-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2017-12-01,Westcoast,KP0024,west,intracanada,2974.0,1032.0156
2018-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2018-01-01,Westcoast,KP0024,west,intracanada,2974.0,688.088
2018-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2018-02-01,Westcoast,KP0024,west,intracanada,2974.0,1317.2757
2018-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2018-03-01,Westcoast,KP0024,west,intracanada,2974.0,796.9435
2018-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2018-04-01,Westcoast,KP0024,west,intracanada,2974.0,474.3847
2018-05-01,Westcoast,KP0024,east,intracanada,2974.0,704.2912
2018-05-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2018-06-01,Westcoast,KP0024,east,intracanada,2974.0,184.8304
2018-06-01,Westcoast,KP0024,west,intracanada,2974.0,327.1296
2018-07-01,Westcoast,KP0024,east,intracanada,2974.0,1507.083
2018-07-01,Westcoast,KP0024,west,intracanada,2974.0,0.0019
2018-08-01,Westcoast,KP0024,east,intracanada,2974.0,1077.0057
2018-08-01,Westcoast,KP0024,west,intracanada,2974.0,84.6743
2018-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.4733
2018-09-01,Westcoast,KP0024,west,intracanada,2974.0,972.0056
2018-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0155
2018-10-01,Westcoast,KP0024,west,intracanada,2974.0,2328.089
2018-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0385
2018-11-01,Westcoast,KP0024,west,intracanada,2974.0,511.1591
2018-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0002
2018-12-01,Westcoast,KP0024,west,intracanada,2974.0,2157.3602
2019-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-01-01,Westcoast,KP0024,west,intracanada,2974.0,1795.6154
2019-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-02-01,Westcoast,KP0024,west,intracanada,2974.0,2464.1786
2019-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-03-01,Westcoast,KP0024,west,intracanada,2974.0,2818.4811
2019-04-01,Westcoast,KP0024,east,intracanada,2974.0,104.9907
2019-04-01,Westcoast,KP0024,west,intracanada,2974.0,1204.4316
2019-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-05-01,Westcoast,KP0024,west,intracanada,2974.0,1938.6282
2019-06-01,Westcoast,KP0024,east,intracanada,2974.0,63.8661
2019-06-01,Westcoast,KP0024,west,intracanada,2974.0,0.8567
2019-07-01,Westcoast,KP0024,east,intracanada,2974.0,1.8405
2019-07-01,Westcoast,KP0024,west,intracanada,2974.0,1066.7426
2019-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-08-01,Westcoast,KP0024,west,intracanada,2974.0,2073.4469
2019-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-09-01,Westcoast,KP0024,west,intracanada,2974.0,1208.6112
2019-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-10-01,Westcoast,KP0024,west,intracanada,2974.0,1641.9713
2019-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-11-01,Westcoast,KP0024,west,intracanada,2974.0,2328.9488
2019-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2019-12-01,Westcoast,KP0024,west,intracanada,2974.0,1866.6028
2020-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2020-01-01,Westcoast,KP0024,west,intracanada,2974.0,2002.4928
2020-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2020-02-01,Westcoast,KP0024,west,intracanada,2974.0,1105.0719
2020-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2020-03-01,Westcoast,KP0024,west,intracanada,2974.0,1459.3265
2020-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0133
2020-04-01,Westcoast,KP0024,west,intracanada,2974.0,1270.2685
2020-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0076
2020-05-01,Westcoast,KP0024,west,intracanada,2974.0,1411.5142
2020-06-01,Westcoast,KP0024,east,intracanada,2974.0,0.0019
2020-06-01,Westcoast,KP0024,west,intracanada,2974.0,387.7637
2020-07-01,Westcoast,KP0024,east,intracanada,2974.0,0.5402
2020-07-01,Westcoast,KP0024,west,intracanada,2974.0,837.8001
2020-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2020-08-01,Westcoast,KP0024,west,intracanada,2974.0,1777.4323
2020-09-01,Westcoast,KP0024,east,intracanada,2974.0,1.4093
2020-09-01,Westcoast,KP0024,west,intracanada,2974.0,758.9268
2020-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.001
2020-10-01,Westcoast,KP0024,west,intracanada,2974.0,1119.8171
2020-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2020-11-01,Westcoast,KP0024,west,intracanada,2974.0,2426.9804
2020-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2020-12-01,Westcoast,KP0024,west,intracanada,2974.0,1200.1281
2021-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-01-01,Westcoast,KP0024,west,intracanada,2974.0,1026.5298
2021-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-02-01,Westcoast,KP0024,west,intracanada,2974.0,1806.6114
2021-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-03-01,Westcoast,KP0024,west,intracanada,2974.0,1148.2496
2021-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-04-01,Westcoast,KP0024,west,intracanada,2974.0,1598.1764
2021-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-05-01,Westcoast,KP0024,west,intracanada,2974.0,1432.6732
2021-06-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-06-01,Westcoast,KP0024,west,intracanada,2974.0,1660.8976
2021-07-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-07-01,Westcoast,KP0024,west,intracanada,2974.0,2283.409
2021-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-08-01,Westcoast,KP0024,west,intracanada,2974.0,2268.4265
2021-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.0217
2021-09-01,Westcoast,KP0024,west,intracanada,2974.0,1528.818
2021-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-10-01,Westcoast,KP0024,west,intracanada,2974.0,1527.2261
2021-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-11-01,Westcoast,KP0024,west,intracanada,2974.0,691.3348
2021-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2021-12-01,Westcoast,KP0024,west,intracanada,2974.0,1149.6626
2022-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-01-01,Westcoast,KP0024,west,intracanada,2974.0,764.7735
2022-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0311
2022-02-01,Westcoast,KP0024,west,intracanada,2974.0,390.4889
2022-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-03-01,Westcoast,KP0024,west,intracanada,2974.0,416.9006
2022-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-04-01,Westcoast,KP0024,west,intracanada,2974.0,1595.1127
2022-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-05-01,Westcoast,KP0024,west,intracanada,2974.0,1043.3983
2022-06-01,Westcoast,KP0024,east,intracanada,2974.0,0.0297
2022-06-01,Westcoast,KP0024,west,intracanada,2974.0,0.0
2022-07-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-07-01,Westcoast,KP0024,west,intracanada,2974.0,408.0439
2022-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-08-01,Westcoast,KP0024,west,intracanada,2974.0,3.9106
2022-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-09-01,Westcoast,KP0024,west,intracanada,2974.0,1119.0907
2022-10-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-10-01,Westcoast,KP0024,west,intracanada,2974.0,2058.3825
2022-11-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-11-01,Westcoast,KP0024,west,intracanada,2974.0,1643.0018
2022-12-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2022-12-01,Westcoast,KP0024,west,intracanada,2974.0,1607.3508
2023-01-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-01-01,Westcoast,KP0024,west,intracanada,2974.0,1549.4697
2023-02-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-02-01,Westcoast,KP0024,west,intracanada,2974.0,1506.41
2023-03-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-03-01,Westcoast,KP0024,west,intracanada,2974.0,1571.7718
2023-04-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-04-01,Westcoast,KP0024,west,intracanada,2974.0,1657.038
2023-05-01,Westcoast,KP0024,east,intracanada,2974.0,0.0078
2023-05-01,Westcoast,KP0024,west,intracanada,2974.0,947.6462
2023-06-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-06-01,Westcoast,KP0024,west,intracanada,2974.0,1278.5578
2023-07-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-07-01,Westcoast,KP0024,west,intracanada,2974.0,792.4782
2023-08-01,Westcoast,KP0024,east,intracanada,2974.0,0.1389
2023-08-01,Westcoast,KP0024,west,intracanada,2974.0,291.2132
2023-09-01,Westcoast,KP0024,east,intracanada,2974.0,0.0
2023-09-01,Westcoast,KP0024,west,intracanada,2974.0,135.9332
2006-01-01,Westcoast,KP0029,east,intracanada-east,5496.0,787.2648
2006-01-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-02-01,Westcoast,KP0029,east,intracanada-east,5496.0,1287.3368
2006-02-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0005
2006-03-01,Westcoast,KP0029,east,intracanada-east,5496.0,2533.9935
2006-03-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-04-01,Westcoast,KP0029,east,intracanada-east,5496.0,2451.1202
2006-04-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-05-01,Westcoast,KP0029,east,intracanada-east,5496.0,2915.0584
2006-05-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0008
2006-06-01,Westcoast,KP0029,east,intracanada-east,5496.0,2767.2663
2006-06-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-07-01,Westcoast,KP0029,east,intracanada-east,5496.0,781.907
2006-07-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-08-01,Westcoast,KP0029,east,intracanada-east,5496.0,1808.5581
2006-08-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-09-01,Westcoast,KP0029,east,intracanada-east,5496.0,2247.9375
2006-09-01,Westcoast,KP0029,west,intracanada-west,6722.0,4.1805
2006-10-01,Westcoast,KP0029,east,intracanada-east,5496.0,2557.2444
2006-10-01,Westcoast,KP0029,west,intracanada-west,6722.0,0.0
2006-11-01,Westcoast,KP0029,east,intracanada-east,5399.0,3456.2678
2006-11-01,Westcoast,KP0029,west,intracanada-west,6935.0,276.8289
2006-12-01,Westcoast,KP0029,east,intracanada-east,5399.0,1259.2249
2006-12-01,Westcoast,KP0029,west,intracanada-west,6935.0,18.691
2007-01-01,Westcoast,KP0029,east,intracanada-east,5399.0,1907.3785
2007-01-01,Westcoast,KP0029,west,intracanada-west,6935.0,32.3416
2007-02-01,Westcoast,KP0029,east,intracanada-east,5399.0,3312.637
2007-02-01,Westcoast,KP0029,west,intracanada-west,6935.0,0.0
2007-03-01,Westcoast,KP0029,east,intracanada-east,5399.0,3901.4597
2007-03-01,Westcoast,KP0029,west,intracanada-west,6935.0,0.0008
2007-04-01,Westcoast,KP0029,east,intracanada-east,5399.0,3401.2237
2007-04-01,Westcoast,KP0029,west,intracanada-west,6935.0,1.864
2007-05-01,Westcoast,KP0029,east,intracanada-east,5399.0,2056.0265
2007-05-01,Westcoast,KP0029,west,intracanada-west,6935.0,0.0006
2007-06-01,Westcoast,KP0029,east,intracanada-east,5399.0,1601.3441
2007-06-01,Westcoast,KP0029,west,intracanada-west,6935.0,102.3882
2007-07-01,Westcoast,KP0029,east,intracanada-east,5399.0,808.2419
2007-07-01,Westcoast,KP0029,west,intracanada-west,6935.0,0.0003
2007-08-01,Westcoast,KP0029,east,intracanada-east,5399.0,237.5709
2007-08-01,Westcoast,KP0029,west,intracanada-west,6935.0,203.5398
2007-09-01,Westcoast,KP0029,east,intracanada-east,5399.0,986.5818
2007-09-01,Westcoast,KP0029,west,intracanada-west,6935.0,0.0003
2007-10-01,Westcoast,KP0029,east,intracanada-east,5399.0,406.3805
2007-10-01,Westcoast,KP0029,west,intracanada-west,6935.0,0.0
2007-11-01,Westcoast,KP0029,east,intracanada-east,5399.0,72.2296
2007-11-01,Westcoast,KP0029,west,intracanada-west,7249.0,966.9979
2007-12-01,Westcoast,KP0029,east,intracanada-east,5399.0,182.9453
2007-12-01,Westcoast,KP0029,west,intracanada-west,7249.0,276.5171
2008-01-01,Westcoast,KP0029,east,intracanada-east,5399.0,34.0391
2008-01-01,Westcoast,KP0029,west,intracanada-west,6787.0,967.7242
2008-02-01,Westcoast,KP0029,east,intracanada-east,5399.0,124.7081
2008-02-01,Westcoast,KP0029,west,intracanada-west,6787.0,48.2014
2008-03-01,Westcoast,KP0029,east,intracanada-east,5399.0,2.82
2008-03-01,Westcoast,KP0029,west,intracanada-west,6787.0,169.4084
2008-04-01,Westcoast,KP0029,east,intracanada-east,5399.0,122.609
2008-04-01,Westcoast,KP0029,west,intracanada-west,6787.0,121.2394
2008-05-01,Westcoast,KP0029,east,intracanada-east,5399.0,370.6073
2008-05-01,Westcoast,KP0029,west,intracanada-west,6787.0,4.5255
2008-06-01,Westcoast,KP0029,east,intracanada-east,5399.0,260.8859
2008-06-01,Westcoast,KP0029,west,intracanada-west,6787.0,0.0004
2008-07-01,Westcoast,KP0029,east,intracanada-east,5399.0,2634.9192
2008-07-01,Westcoast,KP0029,west,intracanada-west,6787.0,0.0014
2008-08-01,Westcoast,KP0029,east,intracanada-east,5399.0,2299.2139
2008-08-01,Westcoast,KP0029,west,intracanada-west,6787.0,0.0006
2008-09-01,Westcoast,KP0029,east,intracanada-east,5399.0,785.7394
